Time,ItemName,ItemID,COUNT
06:00-10:00,בייגלה שטוחים,106574977,1
06:00-10:00,כפיות,4255985,1
06:00-10:00,גמדים,112347008,1
06:00-10:00,קורנפלור,835811006053,1
06:00-10:00,לחמניה קלועה,32,7
06:00-10:00,קוואקר פרוטין בננה,30000315958,2
06:00-10:00,פודינג וניל,68138,2
06:00-10:00,קצף גילוח,7702018980925,1
06:00-10:00,אלפרו שוקו,5411188300328,2
06:00-10:00,מרק עוף,107645584,2
06:00-10:00,פיניש,112000903,1
06:00-10:00,תערובת קטניות,11474102,1
06:00-10:00,נתחי טונה לבנה,686412282984,3
06:00-10:00,גלידונית,137513,2
06:00-10:00,שוקולד חלב 100 ג,170053,2
06:00-10:00,באלי שאג לבן,5710840210013,1
06:00-10:00,חלב קוקוס,12911477,1
06:00-10:00,משקה סויה,4125578,5
06:00-10:00,מלח שולחן 1 ק"ג,4063016,1
06:00-10:00,חמאת בוטנים,446547,1
06:00-10:00,ממרח שוקולד פרווה,416618,4
06:00-10:00,אבש טהור,17453781,3
06:00-10:00,קרלסברג שישיה,1594865,1
06:00-10:00,פתיתים אפויים,60576,1
06:00-10:00,חטיף טוויקס,5000159459228,1
06:00-10:00,וופל פסק זמן,72991008,1
06:00-10:00,שוקולד הרשי,3423909,2
06:00-10:00,דפי אורז,12911293,1
06:00-10:00,אצות לשוסי,11996130,1
06:00-10:00,גבינת עמק,4122270,2
06:00-10:00,סקנדינבית,110326333,1
06:00-10:00,רוטב צילי ולימון,6009645551407,1
06:00-10:00,פסטרמה גחלים,3229123,3
06:00-10:00,מלפפונים במלח,113192478,9
06:00-10:00,פתיתים,60200,7
06:00-10:00,קפה טורקי 100 גר,176062,1
06:00-10:00,שבבי בצל,13358523,2
06:00-10:00,פירורית אריזת חסכון,100680728,4
06:00-10:00,מרכך כביסה 4ליטר,245799,2
06:00-10:00,שעועית לבנה 500,3643806,5
06:00-10:00,פלמוליב לכלים,692227,2
06:00-10:00,דיימונד 60*30,2259664,1
06:00-10:00,פיניש הברקה,101865261,1
06:00-10:00,שקיות אשפה,196763,1
06:00-10:00,טימין,11091248,1
06:00-10:00,80 טבליות פאוור,112000736,2
06:00-10:00,קטשופ 50,115204056,1
06:00-10:00,פרפלה מס 65,8076808060654,1
06:00-10:00,לחם כוסמין,498034,1
06:00-10:00,נס קפה,8801055707966,1
06:00-10:00,שוקולית 500,174723,3
06:00-10:00,ארל גריי 25 שקיקים,345291,3
06:00-10:00,פרימור לימונענע,18925072,1
06:00-10:00,חלב סויה,4130794,2
06:00-10:00,מלח עבה 1 ק"ג,4063115,1
06:00-10:00,קוקו פופס קורנפלקס,5050083559761,3
06:00-10:00,מיץ תפוחים טבעי,1427255,3
06:00-10:00,דפי לאזניה,8001250110015,1
06:00-10:00,קנט קלסיק,5208049002473,4
06:00-10:00,פאי פיצוחים,115252484,1
06:00-10:00,פריכיות אנרגי,112340122,1
06:00-10:00,מפיות,7321011040629,1
06:00-10:00,מפיות נייר,7321011040308,1
06:00-10:00,אצבעות שניצל,8409100,1
06:00-10:00,שקיות אשפה ניקול,16197839,2
06:00-10:00,גלידה קרמריה,106576797,1
06:00-10:00,תה קמומיל,14002197,1
06:00-10:00,קפה לנדבר 200,419114,2
06:00-10:00,בראן פלקס תלמה,107647816,1
06:00-10:00,מוקה 1 ליטר,3029532,1
06:00-10:00,יוגורט כבשים,571928,7
06:00-10:00,סלט חומוס,110564339,1
06:00-10:00,חומוס,106576513,1
06:00-10:00,קוטג זיתים %5,48307,2
06:00-10:00,אטריות אורז,113195424,1
06:00-10:00,חטיף אצות ים,8802241131664,4
06:00-10:00,איטריות דקיקות,107978323,1
06:00-10:00,מיונז,8722100023308,1
06:00-10:00,קרקר זרעי ציה קינואה,115674774,3
06:00-10:00,לאבנה פיראוס,4137809,1
06:00-10:00,גבינת פטה,14759909,2
06:00-10:00,סוכריה גומי חמוצה תו,8850632601098,9
06:00-10:00,לחם בריוש,6073446316,3
06:00-10:00,דנונה פרו,115676099,1
06:00-10:00,סרוולד,2371939,3
06:00-10:00,לחם עננים,4033736,1
06:00-10:00,לחם בריוש,3662444002766,1
06:00-10:00,סלט חומוס,1548400,1
06:00-10:00,גבינה מוצרלה,102397747,1
06:00-10:00,קןטג שום,52717,1
06:00-10:00,מיונז אמיתי 500 .,111186,1
06:00-10:00,קפה טורקי עם הל,176079,1
06:00-10:00,אמ אנד אמ,40000514510,1
06:00-10:00,ביסלי פיצה גדול,66226,2
06:00-10:00,אנטי קלאק,11598211,1
06:00-10:00,אקטימל,107938396,1
06:00-10:00,חמאה רכה,3161911229199,2
06:00-10:00,גבינה אמנטל,102397730,3
06:00-10:00,תה ויסוצקי,110115135,2
06:00-10:00,מלווח,238036,1
06:00-10:00,קרקר זהב,74375,2
06:00-10:00,גרנולה,12839009,1
06:00-10:00,נייר לגיגול,30112919,1
06:00-10:00,ופל מן,311203,2
06:00-10:00,ערגליות תות,8775823,1
06:00-10:00,קוסקוס אמיתי,64758,1
06:00-10:00,רסק עגבניות,16372373,2
06:00-10:00,ירקות להקפצה,106526,3
06:00-10:00,שקדי מרק 400 גר,63140,1
06:00-10:00,קטשופ אסם,72623,1
06:00-10:00,קולה פחיות,11018832,1
06:00-10:00,ספוג פלא,103700652,1
06:00-10:00,חטיף טוויסט,72918388,1
06:00-10:00,קרח רמזור,4872021,1
06:00-10:00,דליפקאן,112495433,2
06:00-10:00,ספגטי 500גר 3,8076800195033,1
06:00-10:00,מקרוני מס 44,8076808050440,1
06:00-10:00,חלב עמיד %1 גדול,42541,2
06:00-10:00,קרח דובדבן,4872359,7
06:00-10:00,סיגריות וינסטון,1231932,1
06:00-10:00,פרכיות פיטנס,111564277,1
06:00-10:00,טחינה אחווה,10328253,1
06:00-10:00,מלפפון כבוש,2879299,1
06:00-10:00,שום גבישי,11091651,1
06:00-10:00,עדשים ירוקים,3643752,2
06:00-10:00,מרק בטעם עוף זך,100685341,1
06:00-10:00,ארק עלית,484747,1
06:00-10:00,קוטג %5,11194246,4
06:00-10:00,פטה יוונית,110327125,1
06:00-10:00,נקנקיות וינר,364759,2
06:00-10:00,ציפס משפחתי,4943035,1
06:00-10:00,קוואקר,11474447,1
06:00-10:00,שום כתוש,2253006,1
06:00-10:00,חטיף חלבה -לייט,572628,3
06:00-10:00,רוטב פטריות,129457,1
06:00-10:00,גריסי פנינה.3,100700020,3
06:00-10:00,חיטה פריקי,18338070,1
06:00-10:00,אורז יסמין,100700396,1
06:00-10:00,בצק עלים,13117526,1
06:00-10:00,קוואטרו פורמאגי,17065526,1
06:00-10:00,גבינת שמנת,11499624,2
06:00-10:00,קוואקר,480107,2
06:00-10:00,יופלה,40066,2
06:00-10:00,פסטרמה,18237410,1
06:00-10:00,ביסלי גריל,66141,1
06:00-10:00,במבה 80 גרם,66318,1
06:00-10:00,במבה 10,105693341,1
06:00-10:00,חמאה פרזידנט,3228022910023,3
06:00-10:00,תה ירוק + נענע,347738,1
06:00-10:00,בירה גולדסטאר,8464130,1
06:00-10:00,תה לימונענע,10023141,1
06:00-10:00,תה נענע 25 שקיקים,345536,1
06:00-10:00,צמר פלדה,599564,1
06:00-10:00,מארז מגנום,8690637842399,1
06:00-10:00,כיף כף פצפצים,107931397,2
06:00-10:00,פקאן,4253080,2
06:00-10:00,מגבונים לחיטוי,3045206312257,2
06:00-10:00,קליק,112494276,1
06:00-10:00,שורולד,3046920029681,2
06:00-10:00,נוטלה טו גו,9800800056,1
06:00-10:00,חטיף שיבולת חמישיה,16000548404,2
06:00-10:00,חטיפי בריאות,8423207206488,2
06:00-10:00,שקדים,4253066,1
06:00-10:00,מגבוני ניירטואללט,17871950,1
06:00-10:00,חטיפי פיצה,6272072,1
06:00-10:00,טבעון קרקר,74276,1
06:00-10:00,תה ירוק +פירות יער,1491812,1
06:00-10:00,מילוי מצית,8699621150502,1
06:00-10:00,שוקו פקק שוק,4126872,1
06:00-10:00,משקה שבולת שועל שוקו,7394376615832,1
06:00-10:00,עד חצות לבן,105364883,1
06:00-10:00,פתיבר דווני,115201031,1
06:00-10:00,פופקורן 6 שקיות,5701932026964,1
06:00-10:00,מרכך מקסימה,13268990,2
06:00-10:00,טיק טק מנטה,80050124,5
06:00-10:00,חטיפים לילדים,8423207208697,1
06:00-10:00,שמנת מתוקה עמידה,104728310,1
06:00-10:00,שמנת מתוקה,105368904,1
06:00-10:00,פתיתי פרמיאנו,110328481,1
06:00-10:00,סבון פרי לכלים,4084500088917,1
06:00-10:00,קליה אוקסי,101864127,1
06:00-10:00,שמרים 50X25,453019,4
06:00-10:00,פיניש קוואנטום,4640018993343,1
06:00-10:00,פנטן לשער רגיל,8001090832818,1
06:00-10:00,תפוציפס 50 ג,178707,1
06:00-10:00,פופקו חטיף תירס,66431,1
06:00-10:00,דפים למיבש,8330398,1
06:00-10:00,גיל כביסה מרוכז,112002136,1
06:00-10:00,גומי לעיסה,4009900491044,1
06:00-10:00,מטליותלחות,107280020,1
06:00-10:00,סוכריות קישוט לעוגה,3955015,1
06:00-10:00,מטליות לחות לניקוי ה,189680,1
06:00-10:00,תבניות ענק,12969171,1
06:00-10:00,שתיה קרה גדול,33,2
06:00-10:00,סלט ביצים,1548042,1
06:00-10:00,מטליות לחות,111340178,3
06:00-10:00,מרכך מקסימה תינוקות,13269003,1
06:00-10:00,אוקסיגן לתינוק,107280563,2
06:00-10:00,פיטנס קרקרחיטה מלאה,7702024258322,1
06:00-10:00,מיץ לימון טבעי,32147230,2
06:00-10:00,סוכרזית קנקן 1200 טב,504049,1
06:00-10:00,לאשה,9771565039125,1
06:00-10:00,נייר טואלט,186535,2
06:00-10:00,סנו LEVAJ מרסס לימון,289069,1
06:00-10:00,קיי 300 פלוס,5426940,1
06:00-10:00,קשת תפוחים,1427453,2
06:00-10:00,טופי 1 ק"ג,1817063,1
06:00-10:00,סוכריות קופצות,6921211110170,1
06:00-10:00,מיץ אלוורה,8850389115312,2
06:00-10:00,סוכריות,3501271213047,1
06:00-10:00,שניצל ג`ונגל,8409124,2
06:00-10:00,פסטה פוזלי,8076809571302,1
06:00-10:00,פוזילי מס .98,8076802085981,2
06:00-10:00,משקה אלוורה ענבים,8850389103111,1
06:00-10:00,משקה קפה קר,112353894,1
06:00-10:00,מיונז וקטשופ,5000157143365,2
06:00-10:00,כדורי שוקולד,1852,2
06:00-10:00,וופלים לואקר,8000380004676,1
06:00-10:00,אצבעות עמק,4132712,1
06:00-10:00,ממרח לורפק,5740900403260,1
06:00-10:00,מעדן פרו,110566975,2
06:00-10:00,ריבת תות שדה,5014271400426,1
06:00-10:00,לחם לבן,2037057,1
06:00-10:00,פת. מסולסלים,60781,1
06:00-10:00,חטיף קורני,4011800633516,1
06:00-10:00,רוטב לשקשוקה,209944,5
06:00-10:00,שקיות קוקי,10196678,1
06:00-10:00,תרכיז עגבניות,8005110002243,2
06:00-10:00,6 מים מוגזים,8001620011935,1
06:00-10:00,מולר תות שדה,102390427,1
06:00-10:00,מלטיזרס,5000159020312,6
06:00-10:00,דבש טאור,112344410,1
06:00-10:00,קרם קרקר 250 גרם,74245,1
06:00-10:00,מזון לחתולים,50000100347,1
06:00-10:00,עוגת שנרים,45,1
06:00-10:00,שעועית אדומה,11473341,2
06:00-10:00,קטצופ ללא מלח וסוכר,8715700117805,1
06:00-10:00,לינדט שוקולד מריר,7610400075770,1
06:00-10:00,שוקולד לינדט,7610400075787,2
06:00-10:00,גבינה בורסן,3175460000017,1
06:00-10:00,גבינת פרמזן,8010721997048,2
06:00-10:00,שמן קנולה %6,2374312,2
06:00-10:00,סוכר וניל 10+10 גר,3643134,1
06:00-10:00,ממרח סקיפי,37600207188,1
06:00-10:00,יוגורט קורנפלקס,10471669,2
06:00-10:00,פטריות חתוכות,8175814,1
06:00-10:00,קוקוס 100 גר,3643783,1
06:00-10:00,חומוס אבו גוש,106573819,1
06:00-10:00,סלט טחינה,1548813,1
06:00-10:00,מרשמלו,16408294,1
06:00-10:00,וופלים,8000380004966,1
06:00-10:00,דובונים 40 גרם,66264,1
06:00-10:00,חטיף סלים פרוט,14525016,1
06:00-10:00,אפיפית,107944243,1
06:00-10:00,דוריטוס,106528628,1
06:00-10:00,רוטב שמנת קלאסי,112343260,1
06:00-10:00,אריסה,3078042,1
06:00-10:00,פרוסטיס,2543046,1
06:00-10:00,חלב 2 ליטר,102398065,2
06:00-10:00,קסטות,137643,1
06:00-10:00,סולרו מיני,13267665,2
06:00-10:00,ל מ בלו,115190359,10
06:00-10:00,דגני בוקר,109358765,3
06:00-10:00,שוקולד ציפ לבן,253251,1
06:00-10:00,אבקת אפיה,3643127,1
06:00-10:00,טייד נוזלי,4084500149526,1
06:00-10:00,אסטוניש,6618078,1
06:00-10:00,אגקס ספרי,8718951247871,1
06:00-10:00,עדשיפ,3643769,1
06:00-10:00,חטיף פירות בטעם תפו,4895060592307,1
06:00-10:00,סוכריות ג ל,70970471278,1
06:00-10:00,6סוגי דרגה,2753995,1
06:00-10:00,מלברו אדום,115190014,1
06:00-10:00,קורנפלקס קרנ.,3387390525960,1
06:00-10:00,שקיות יום הולדת,10655441,1
06:00-10:00,סמרטיס גליל ענק,7613036271578,1
06:00-10:00,משרוקית,4893139014002,1
06:00-10:00,צ אן מ,40000555391,1
06:00-10:00,ביצת הפתעה,40084107,1
06:00-10:00,סוכריות קופצות,112351128,1
06:00-10:00,שוקולד מילקה,7622300617820,1
10:00-14:00,פלמוליב לימון,1305188,3
10:00-14:00,מנקה לאמבט,6618085,1
10:00-14:00,שקיות לאשפה,4007519050744,4
10:00-14:00,ריצפז סנו,13269621,4
10:00-14:00,ביצים,11219093,27
10:00-14:00,חלב דל שומן+פקק,42435,32
10:00-14:00,מחלקה כללית,900,367
10:00-14:00,אריאל טבליות,8001090721099,3
10:00-14:00,וינדולין,5000146057710,2
10:00-14:00,פופקורן 6 שקיות,5701932026964,1
10:00-14:00,טונה בשמן זית,8004030044005,20
10:00-14:00,שישיה קולה,3119110,12
10:00-14:00,ספארק 1 5 ליטר,108350586,1
10:00-14:00,מטליות לריצפה,103700072,3
10:00-14:00,מגבות מטבח מנייר,5427107,28
10:00-14:00,לילי,190853,10
10:00-14:00,מיץ ענבים תירוש,6873620,7
10:00-14:00,אסטוניש,5296260,5
10:00-14:00,מעדן שוקולדה דיאט,4135225,3
10:00-14:00,שניצל ג`ונגל,8409124,6
10:00-14:00,פסטה פתיתים,8076802085738,6
10:00-14:00,פרפלה מס 65,8076808060654,6
10:00-14:00,פסטה ברילה,8076802085936,1
10:00-14:00,פיניש הברקה,101865261,2
10:00-14:00,ביצי משק,5271410,27
10:00-14:00,שלגונ שוקו וניל עוג,18131039,3
10:00-14:00,שוקים עוף,632704,3
10:00-14:00,בדין לבן 4 ליטר,111117,2
10:00-14:00,דפים למיבש,8330398,2
10:00-14:00,נוזל לניקוי אסלה,10838424,1
10:00-14:00,מיץ תפוזים,525969,6
10:00-14:00,שמנת עמידה לקצפת,43814,45
10:00-14:00,סנו נירוסטה,5423499,2
10:00-14:00,מעדן שטראוס דיאט,107950206,7
10:00-14:00,יוגורט דנונה,2824466,8
10:00-14:00,מריטו מקצועי,469638,2
10:00-14:00,ריצפז,14397767,1
10:00-14:00,לחמניות אקטיב,497273,4
10:00-14:00,גבינת תום,571478,2
10:00-14:00,גבינה צהובה,4122195,5
10:00-14:00,גבינת גלבוע,110324872,5
10:00-14:00,קוטג %5 מהדרין בעלז,4127329,104
10:00-14:00,פרי מור סחוט,18925065,12
10:00-14:00,מטליות לחות לניקוי ה,189680,2
10:00-14:00,מטליות לחות,204512,4
10:00-14:00,מילוי כחול 1.25 קג,245508,4
10:00-14:00,קליה גל,101866787,1
10:00-14:00,שניצל דק,8409216,4
10:00-14:00,סבון פלמוליב,8718951333048,1
10:00-14:00,סבון פלמוליב,107973014,3
10:00-14:00,גיל כללי לרצפות,108351156,1
10:00-14:00,סנו גט חומץ,108351552,1
10:00-14:00,סבון נוזלי,107973038,1
10:00-14:00,כריות לניקוי כלים,103700379,3
10:00-14:00,מפיות נייר,7321011040308,7
10:00-14:00,פתיתים אפויים,60576,5
10:00-14:00,פתיתים,60200,2
10:00-14:00,ליפטון תה,3047642,4
10:00-14:00,אצבעות קינדר,80177609,3
10:00-14:00,קטשופ,8715700419732,9
10:00-14:00,איטריות נודלס,313283,3
10:00-14:00,נודלס אטריות ביצים ר,111568312,3
10:00-14:00,כריות נוגט,112495006,3
10:00-14:00,קוואקר,5000108943310,3
10:00-14:00,גלי תות,68190,1
10:00-14:00,גלי אננס,68251,2
10:00-14:00,מנטוס תות,87108538,7
10:00-14:00,חלב בקבוק יטבטה 3,107932080,36
10:00-14:00,סויה שיבולת שועל,110325619,16
10:00-14:00,מים סאן בנדטו,5896828,7
10:00-14:00,דיאט ספריט,13585257,1
10:00-14:00,מולר אפרסק פסיפלורה,102390465,3
10:00-14:00,קוסקוס אמיתי,64758,6
10:00-14:00,אורז בסמטי מובחר,8901537024014,7
10:00-14:00,אורז יסמין לבן ארוך,5011157730271,1
10:00-14:00,מגנום,112499929,1
10:00-14:00,מארז שלגונים קרח,107871532,1
10:00-14:00,ספוגית הקסם מירוסטה,111343841,1
10:00-14:00,ספוג פלא נירוסטה,108352825,1
10:00-14:00,כפפות,101824855,4
10:00-14:00,קלינקס לושן,36000516876,2
10:00-14:00,קלינקס לושן,36000516890,9
10:00-14:00,ביגלה גדול,461700,1
10:00-14:00,נוזל קוקוס,8851613101378,1
10:00-14:00,קורנפלקס עוגי,169798,2
10:00-14:00,אורז הימשלי טילדה,5011157630281,13
10:00-14:00,נייר טואלט,186535,1
10:00-14:00,ביצי חופש,5271755,24
10:00-14:00,חמאה 200,55893,19
10:00-14:00,קוטג %9 בעלז,4127336,27
10:00-14:00,עוגיות תמרים,44,12
10:00-14:00,פלמוליב לכלים,692227,2
10:00-14:00,גל פיניש למדיח,101869719,3
10:00-14:00,עמק 400,4125776,14
10:00-14:00,פיטנס סלק,112968807,4
10:00-14:00,קליק,112494313,15
10:00-14:00,דוריטוס,10119950,6
10:00-14:00,תפוציפס 50 ג,178707,22
10:00-14:00,ופל שוקולד 500 ג,174099,4
10:00-14:00,חלב יטבטה כד,3029815,3
10:00-14:00,שמנת של פעם,72963753,7
10:00-14:00,שתיה קרה גדול,33,6
10:00-14:00,שתיה קרה 500/נקטר,712,48
10:00-14:00,מלברו טצ,115190151,1
10:00-14:00,מלברו פיין טצ,115190137,4
10:00-14:00,תפוז פריגת,377612,2
10:00-14:00,שלגון מסטיק,8690637007705,5
10:00-14:00,חלה מתוקה מיוחדת,266075,33
10:00-14:00,קפה טורקי עם הל,176079,3
10:00-14:00,חלב,102398072,7
10:00-14:00,סוכרה דיאט,518220,3
10:00-14:00,חלב טרי הכשר,4131074,102
10:00-14:00,פרסיל גל,16509786,5
10:00-14:00,קוטג` תנובה %3,4127077,14
10:00-14:00,דניאלה וניל,5838002,18
10:00-14:00,פיתות מיני,10777297,5
10:00-14:00,מארז לחמניות,12981241,20
10:00-14:00,במבה 10,105693341,3
10:00-14:00,תה ירוק + נענע,347738,2
10:00-14:00,שניצל פרוס,6707512,2
10:00-14:00,כרעיים עוף,632407,2
10:00-14:00,שמן קנולה בריאותי,144474,23
10:00-14:00,לקט נורמנדי,104911,3
10:00-14:00,מרק שעועית,103877,1
10:00-14:00,מרק בטעם עוף פרווה,112492999,2
10:00-14:00,מיני קרוטונים,62952,4
10:00-14:00,מרכך כביסה,12823947,2
10:00-14:00,טסטר ציויס 200 גרם,72753,8
10:00-14:00,שקדי מרק 400 גר,63140,10
10:00-14:00,חלב בקרטון,42442,9
10:00-14:00,קמח תופח,63102,9
10:00-14:00,שוקולד פרה לבן עוגיו,8750400,3
10:00-14:00,גביע הפתעה,115075878,2
10:00-14:00,מסטיק,104068539,1
10:00-14:00,מיני מגנום,8690637989612,2
10:00-14:00,דני שוקולד,72993637,4
10:00-14:00,קקאו 150 גר`,100858592,5
10:00-14:00,טורטיה חיטה מלאה,2963707,2
10:00-14:00,פיקניק עם הפתעה,8032880800243,2
10:00-14:00,אלפרו שקדים,5411188112709,8
10:00-14:00,סבון דאב,8712561594240,2
10:00-14:00,מקרוני עם גבינה,7271730901261,23
10:00-14:00,טילון ענק,60811,1
10:00-14:00,קונפלור 200 גר,3643158,1
10:00-14:00,גו בטעם קוקוס,110327408,2
10:00-14:00,חלב ללא לקטוז,40974,17
10:00-14:00,יוגורט גו,110324353,2
10:00-14:00,בקבוק שתיה קלה,101,26
10:00-14:00,שלגון קרנץ,112962003,5
10:00-14:00,שוקו פקק 250 מל,3029433,6
10:00-14:00,סוכר צנצנת סוגת,3643387,11
10:00-14:00,גבינת עמק דק,57088,19
10:00-14:00,פרורית זהב 200,67544,14
10:00-14:00,מגנום לבן,112499677,2
10:00-14:00,פיתות מיני,10777327,1
10:00-14:00,לחם טחינה,16245929,4
10:00-14:00,פורו,112355027,9
10:00-14:00,ניקול סופר מגבת,189192,4
10:00-14:00,טיק טק,80936848,4
10:00-14:00,קפה גקובס,8714599513866,1
10:00-14:00,שלגון בננה,4872243,1
10:00-14:00,לחם חיטה קל,4685027,2
10:00-14:00,לחם הארץ קל,4685010,1
10:00-14:00,עיתון שבת,36,10
10:00-14:00,סבון פלמוליב רבע,2730958,1
10:00-14:00,מרק עוף,70308,3
10:00-14:00,שמן חמניות בריאותי,144467,7
10:00-14:00,סוכר חום דמררה,3643646,7
10:00-14:00,מטבוחה יום יום,8644112,2
10:00-14:00,חצילים מוחמצים,2317814,1
10:00-14:00,זיתים ירוקים,2317654,1
10:00-14:00,מלפפונים במלח,113192478,1
10:00-14:00,סרדין קזבלנקה,10657506,2
10:00-14:00,שמפו,8001090832450,1
10:00-14:00,דנונה בזוקה,115676020,3
10:00-14:00,קוטג זיתים %5,48307,1
10:00-14:00,גבינת חלומי,11499365,1
10:00-14:00,שמנת עמידה לבישול,4137021,12
10:00-14:00,מוצרלה פרסקה,14455320,3
10:00-14:00,חליות מתוקות,2037637,6
10:00-14:00,במבה 80 גרם,66318,12
10:00-14:00,ביסלי במבה,111564956,2
10:00-14:00,במבה קרם נוגט,100687109,14
10:00-14:00,נתחי טונהבשמן זית,17617046,2
10:00-14:00,שעועית צהובה,107677,1
10:00-14:00,אנטיפסטי להקפצה,100609,3
10:00-14:00,ירקות להקפצה,106526,4
10:00-14:00,חלב נטול לקטוז,110563462,9
10:00-14:00,אלפרו סויה,5411188127307,1
10:00-14:00,מי קוקוס,8851613101385,1
10:00-14:00,בןלגרית מעודנת,11499327,2
10:00-14:00,בולגרית עיזים,11499303,4
10:00-14:00,יוגורט פרו,110565527,17
10:00-14:00,פסטרמה דקה,364285,11
10:00-14:00,קוואקר,480107,5
10:00-14:00,שוקולד לינדט,7610400075787,1
10:00-14:00,מזון לחתולים,50000100347,9
10:00-14:00,שוקולד ציפס,253220,1
10:00-14:00,יוגורט דנונה טבעי %3,408316,33
10:00-14:00,סוכר 1 קג,211503,9
10:00-14:00,שוקולד מריר מעולה,112349668,7
10:00-14:00,מי עדן 6,688732,16
10:00-14:00,שישית מי עדן 0.5,688381,14
10:00-14:00,מים 750,688503,3
10:00-14:00,פתיתי פרמזן,4122119,4
10:00-14:00,שמנת להקצפה %32,4125738,9
10:00-14:00,שמנת %9,4125370,11
10:00-14:00,מרק בצל,107646062,2
10:00-14:00,סוכריות ל פטל לימון,112337474,1
10:00-14:00,סוכריות מאסט ללא סוכ,77245110610,1
10:00-14:00,פיתות,3222568,21
10:00-14:00,תה קמומיל הגן הקסום,346205,6
10:00-14:00,עגבניות מרוסקות,208947,4
10:00-14:00,פירורים לשניצל,8423069,1
10:00-14:00,קרלסברג שישיה,1594865,2
10:00-14:00,פטריות חתוכות,8175814,5
10:00-14:00,רסק עגבניות,80042563,12
10:00-14:00,שעועית עדינה שלמה,104836,9
10:00-14:00,פרכיות כוסמת,6058000526,2
10:00-14:00,ציפס סטק,4943684,2
10:00-14:00,שמנת חמוצה %15,72963746,1
10:00-14:00,סוכריות ורטר ללא סוכ,4014400914696,1
10:00-14:00,סוכריות,112336637,1
10:00-14:00,חמוציותברכז,11501617,5
10:00-14:00,סוכריות ריבת חלב,112336651,1
10:00-14:00,פילה דג סלומון,14973060,7
10:00-14:00,טחינה היונה,17675015,1
10:00-14:00,ביגלה שטוחים,106574953,1
10:00-14:00,אובלטים מלוחים קימל,3744428,1
10:00-14:00,סימפוניה,4584351,9
10:00-14:00,לחם חמניות,4685089,3
10:00-14:00,גלידונית,137513,6
10:00-14:00,ברביקיו דל שומן,2900566,1
10:00-14:00,דיאט נקטר חמוציות,6822192,1
10:00-14:00,טונה רביעיה,10066599,2
10:00-14:00,סלט טונה,304663,1
10:00-14:00,גבינת צדר,102300860,1
10:00-14:00,אפונה וגזר,104881,1
10:00-14:00,קוואטרו פורמאגי,17065526,2
10:00-14:00,קינמון,11091491,2
10:00-14:00,לבשקרי משולשים,3073781161663,1
10:00-14:00,ריקוטה למריחה,17065137,3
10:00-14:00,גבינה אורדה-ריקוטה,554822,2
10:00-14:00,סימפוניה בצל,112342102,2
10:00-14:00,קפה טורקי 100 גר,176062,4
10:00-14:00,פסטה,60859,1
10:00-14:00,גריסי פנינה.3,100700020,2
10:00-14:00,חומץ טבעי-עסיס 1 ליט,272726,4
10:00-14:00,תירס גרעינים,104690,6
10:00-14:00,שוקולד ספלנדיד,105961525,1
10:00-14:00,גו בטעם קפה,110329150,2
10:00-14:00,שעועית ירוקה,104720,1
10:00-14:00,שמנת תנובה %15 מהדרי,4125455,10
10:00-14:00,טסטר ס. צויס נטול,72777,1
10:00-14:00,פקט מלברו לייט,115190083,1
10:00-14:00,קווקר פח,5000108478119,1
10:00-14:00,גריסי פנינה,100700327,1
10:00-14:00,בייגלה,112495594,2
10:00-14:00,משקה סויה ללא סוכר,110324926,9
10:00-14:00,לחם בריאות,13185006,15
10:00-14:00,מאמאעוף 700,8409544,1
10:00-14:00,חלב עיזים,102392094,2
10:00-14:00,גבינה לבנה %9 שומן,48192,5
10:00-14:00,קמח לפיצה,106572997,1
10:00-14:00,מזלגות,108276657,1
10:00-14:00,רכז עגבניות מוטי,8005110200014,3
10:00-14:00,אורז ריזוטו 1 קג,211985,2
10:00-14:00,פירורי גריסיני,8493413,13
10:00-14:00,ריויון %1.5,43890,2
10:00-14:00,שוקולית לאפיה,106525320,1
10:00-14:00,פודינג וניל,68138,5
10:00-14:00,לחמניות ארוזות,81,32
10:00-14:00,קמח תופח 1 קג,63157,6
10:00-14:00,חמאה 200 ג,14758544,14
10:00-14:00,סוכריות,3501271213047,3
10:00-14:00,פופקורן חמאה,5701932026971,3
10:00-14:00,שעועית לבנה,208213,1
10:00-14:00,אגוזי מלך,4253073,4
10:00-14:00,אשפתון בזוגות,189550,9
10:00-14:00,אטריות להקפצה,111935992,5
10:00-14:00,משקה שקדים ואורז,8000215204240,5
10:00-14:00,קווקר שקית,480442,2
10:00-14:00,חטיף בואנו,80761761,7
10:00-14:00,חטיף אצות ים,8802241131664,2
10:00-14:00,מנה חמה נודלס,73750,1
10:00-14:00,רסק עגבניות,2019794,12
10:00-14:00,חלה רגילה,379647,7
10:00-14:00,טופו הבית במרקם קשה,3726615,4
10:00-14:00,רביולי בטטה טבעוני,10778409,1
10:00-14:00,אורז בסמטי 1 קג,3643004,4
10:00-14:00,אורז יסמין,100700396,6
10:00-14:00,ציפס דק,334745,4
10:00-14:00,שמן זית מעודן,6374660,3
10:00-14:00,אורז פרסי 1 קג,211442,9
10:00-14:00,מפיןת לאירוח,6073352822,1
10:00-14:00,אבקת כביסה,8435495805168,1
10:00-14:00,איטריות ביצים,11996031,1
10:00-14:00,תרכיז עגבניות,8005110002243,6
10:00-14:00,עמק לייט,4122348,4
